antibody_id,virus_id,neut
CH04,B001_ENV02,0
PC39-50L,89_F1_2_25,0
vFP1.01,3718_3_11,0
VRC46.01,57128_VRC15,0
CH12,191821_E6_1,0
48d,00836_2_5,0
RHA1.V2.01,ZA012_29,0
2G12,CE2052_G10,0
2411a,6471_V1_C16,0
A12V163-b.01,6471_V1_C16,0
vFP1.01,6101_1,0
DFPH-a.03,X2088_C9,0
40591-a.01,CNE52,0
PGT135,P1981_C5_3,0
Z13e1,CAP210_E8,0
LJF-0024,231965_C1,0
VRC38.08,6540_V4_C1,0
48d,16055_2_3,0
RHA10.01,WEAU_D15_410,0
2F5,92BR020,0
LJF-0024,C1080_C3,0
10-1074,620345_C1,0
Bess4,CNE53,0
Ab1271,CNE55,0
VRC34-pI3,UG021_16,0
PGDM1400,1HD8K_W4_070116PL3_G12_S77,0
J038,ZM53_12,0
PCT64-35B,CAP210_E8,0
2G12,BC10,0
IOMAmin3,89_F1_2_25,0
2411a,89_6,0
10-1074,155_2_C_AS_2,0
VRC06b,Q168_A2,0
VRC26.31,MB201_A1,0
gVRC-H1dC38/VRC01L,620345_C1,0
10-1074,1HB2_W4_103015_C9_S80,0
VRC26.06,SS1196_1,0
PGT135,VLGC_A1,0
40591-a.01,0815_V3_C3,0
6561-a.01,CNE12,0
10-1074,2305_V7_G9_2,0
1393A,TRO_11,0
Z13e1,BJOX028000_10_3,0
A12V163-a.01,92RW020_2,0
2557,PVO_4,0
HJ16,CNE15,0
10-1074,H086_8,0
VRC-PG04,CNE20,0
A12V163-b.01,TV1_29,0
VRC26.06,TRJO4551_58,0
VRC42.05,JRCSF,0
3BC315,C2101_C1,0
IOMA,MB539_2B7,0
HGN194,CH115_12,0
DH270 IA2,TRJO4551_58,0
VRC-PG04,0077_V1_C16,0
ACS202,0815_V3_C3,0
PGT144,VLGC_A1,0
6561-a.01,3365_V2_C20,0
DH270 IA1,57128_VRC15,0
LJF-0109,CH038_12,0
PGT142,JRFL,0
VRC26.18,MB201_A1,0
DFPH-a.03,247_23,0
PCIN71I1a,T278_50,0
PGT152,THRO4156,0
RHA1.V2.01,3468_V1_C12,0
vFP1.01,6540_V4_C1,0
VRC42.N1,92BR025_9,0
VRC34.05,SS1196_1,0
PCIN71N1a,QH0692_42,0
F105,92RW020_2,0
PGT151,Q259_17,0
PCT64-35E,HXB2,0
NIH45-46,TV1_29,0
PC39-50I,620345_C1,0
F105,BS208_B1,0
PGT143,TRJO4551_58,0
PG16,CAP255_2000_008WPI_4D,0
PC39-50K,0013095_2_11,0
PCT64-35B,X2088_C9,0
41328-a.01,T251_18,0
447-52D,T255_34,0
PGT151,CNE56,0
0PV-c.01,T257_31,0
A12V163-a.02,Q168_A2,0
ACS130,R2184_C4,0
CH103,X2088_C9,0
VRC01,DRVI01_0507_13,0
179NC75,3016_V5_C45,0
VRC26.09,UG037_8,0
2219,B013_ENV02,0
PGT123,Q259_17,0
2G12,235080_3G7_REV,0
DH270.6,6540_V4_C1,0
VRC-CH31,TZA125_17,0
DH272,PVO_4,0
VRC26.06,QH0692_42,0
vFP53.02,Q259_17,0
ACS130,AC10_29,0
2413a,6322_V4_C1,0
vFP1.01,DJ263_8,0
PGT157,231966_C2,0
10-996,CE2060_G9,0
0PV-b.01,BR07,0
V033-a.01,BJOX010000_06_2,0
2G12,CAP301_2_00_C3_20,0
Min12A21,JRCSF,0
PCT64-24A,TRO_11,0
A12V163-a.02,3337_V2_C6,0
2G12,6980_V0_C31,0
VRC26.09,6535_3,0
447-52D,246_F3_C10_2,0
HERH-a.01,3415_V1_C1,0
PC39-23B,92TH021,0
vFP5.01,DU156_12,0
5695-b.01,703010200_1E5,0
447-52D,235_47,0
VRC38.01,CNE40,0
A12V163-b.01,3337_V2_C6,0
VRC26.03,Q769_D22,0
LJF-0024,CH038_12,0
DJ85-e.01,TRO_11,0
PGDM1400,6811_V7_C18,0
VRC26.03,JRFL,0
CH12,16055_2_3,0
PCT64-35K,KNH1144,0
0PV-b.01,3168_V4_C10,0
VRC06,DU422_1,0
DH563,DJ263_8,0
CH103,0921_V2_C14,0
F105,TH966_8,0
DH1317.9,H077_31,0
vFP5.01,CAP210_E8,0
PCT64-35B,ZM214_15,0
6561-a.01,6540_V4_C1,0
PC39-55C,CNE58,0
2G12,20915593,0
vFP49.02,ZM214_15,0
VRC26.27,QH209_14M_A2,0
PC39-55C,703010054_2A2,0
PGDM1400,6631_V3_C10,0
VRC43.01,191821_E6_1,0
HERH-c.01,3873_V1_C24,0
ACS202,6095_V1_C10,0
VRC26.06,3365_V2_C20,0
ElsE1,231965_C1,0
ACS202,TZA125_17,0
VRC26.03,QH209_14M_A2,0
DF1W-a.02,PVO_4,0
CH12,CNE12,0
PC39-39A,DU172_17,0
A12V163-a.02,C3347_C11,0
2F5,CE0626_E6,0
M1214_N2,R3265_C6,0
2F5,SHIV_CNE40_JB98_W29_10,0
PC39-50D,ZM249_1,0
VRC34-pI3,620345_C1,0
0PV-c.01,CNE55,0
VRC38.01,BJOX028000_10_3,0
ACS122,ZM249_1,0
2F5,SHIV_CNE40_JD14_W29_5,0
M1214_N1.2,R3265_C6,0
VRC-PG20,92BR025_9,0
HGN194,TRO_11,0
vFP7.04,16936_2_21,0
PGDM12,MS208_A1,0
PC39-23A,C3347_C11,0
PC39-55D,1006_11_C3_1601,0
2408b,0330_V4_C3,0
0PV-c.01,6322_V4_C1,0
PGDM1400,2319_BL_H7_1,0
CH01,MS208_A1,0
vFP7.04,P1981_C5_3,0
PGDM1400,91C34_D0_S15_0_4,0
vFP49.02,3337_V2_C6,0
DH851.1,DU156_12,0
1393A,DU422_1,0
PG16,6480_V4_C25,0
VRC38.01,6244_13_B5_4567,0
VRC44.01,TRO_11,0
10E8,VRC607_6_28_C10,0
PGZL1_gVmDmJ,JRCSF,0
ACS130,Q23_17,0
vFP7.04,246_F3_C10_2,0
PGT137,TRJO4551_58,0
HJ16,MB201_A1,0
PC39-50K,928_28,0
vFP53.02,UG037_8,0
ACS117,16055_2_3,0
10-1074,6292_V7_F5_2,0
PGT123,THRO4156,0
DH1317.9,20286961_C1_H8,0
S98,THRO4156,0
6561-a.01,DU151_02,0
M1214_N1.2,X2088_C9,0
VRC-CH31,DU422_1,0
DJ85-b.01,242_14,0
DH270.1,714909112_11,0
PCT64-35D,SC422_8,0
F105,TV1_29,0
VRC46.01,SS1196_1,0
RHA10.04,6535_3,0
A16,SC422_8,0
DH851.2,MS208_A1,0
DH1317.9,ZM214_15,0
DH475,CAAN5342,0
VRC42.03,CAAN5342,0
V031-a.01,T278_50,0
PGT136,92RW009,0
8ANC195,00836_2_5,0
CH12,T251_18,0
2G12,BF535_A1,0
LJF-0142,CNE8,0
10-1074,CAP45_G3,0
447-52D,25711_2_4,0
0PV-b.01,PVO_4,0
PCT64-35G,CNE20,0
DH270.2,Q769_D22,0
PGDM1400,ZENV32_0111_5,0
PGT124,ZM53_12,0
A12V163-a.02,NKU3006_EC1,0
0PV-b.01,246_F3_C10_2,0
VRC26.31,0260_V5_C36,0
VRC06,3637_V5_C3,0
vFP1.01,SC422_8,0
DFPH-a.03,CM244_EC1,0
VRC26.07,DU422_1,0
vFP5.01,CNE3,0
PC39-55C,R1166_C1,0
3BNC117,6631_V3_C10,0
5695-b.01,CE1172_H1,0
2219,B025_ENV04,0
PGDM12,92TH021,0
PCT64-35M,CNE53,0
CH01,CNE40,0
916B2,QC406_70M_F3,0
DH270.1,6631_V3_C10,0
PC39-28C,6480_V4_C25,0
vFP7.04,M02138,0
VRC34.05,3415_V1_C1,0
PCIN71L,231965_C1,0
m66,6095_V1_C10,0
VRC26.03,TV1_29,0
VRC26.11,QH0692_42,0
HERH-c.01,89_6,0
VRC34.05,CNE15,0
2F5,2869751_A4_D3,0
TRNM-f.01,TRJO4551_58,0
VRC34.06,ZA012_29,0
PGT135,T255_34,0
VRC26.31,Q769_D22,0
DH270.6,C1080_C3,0
A12V163-a.02,CM244_EC1,0
vFP49.02,T257_31,0
PGT154,QH0692_42,0
NIH45-46,A03349M1_VRC4A,0
HJ16,B006_ENV02,0
AIIMS-P01,ZM53_12,0
GPZ6-a.01,BX08_16,0
PGT126,16845_2_22,0
VRC44.02,MB201_A1,0
VRC26.27,H086_8,0
Min12A21,0013095_2_11,0
NC-Cow7,CNE55,0
ACS130,0260_V5_C36,0
DF1W-a.02,ZM214_15,0
IOMA,3637_V5_C3,0
LJF-0034,Q769_D22,0
PCIN77C,89_6,0
SF5,DU172_17,0
MinVRC01,CAP45_G3,0
F105,0077_V1_C16,0
vFP5.01,247_23,0
447-52D,AIIMS731_73105B,0
VRC26.18,SC422_8,0
LJF-0085,231965_C1,0
VRC01,DRVI01_0803_11,0
IOMAmin3,X1193_C1,0
LJF-0142,246_F3_C10_2,0
PCT64-35D,6240_08_TA5_4622,0
2411a,3637_V5_C3,0
VRC-PG04b,T278_50,0
4E10,B027_ENV08,0
NIH45-46,DU151_02,0
2F5,SHIV_CNE40_JD14_W29_7,0
CH04,0815_V3_C3,0
2G12,21502011_F12_E2,0
3BNC117,T278_50,0
830A,B010_ENV09,0
2408b,UG021_16,0
DH851.1,CE1086_B2,0
VRC06b,247_23,0
916B2,QF495_23M_A1,0
PCIN77B1b,6535_3,0
447-52D,3415_V1_C1,0
48d,0260_V5_C36,0
VRC34.01_mm28,247_23,0
SF5,89_F1_2_25,0
VRC26.07,TRJO4551_58,0
VRC38.01,0815_V3_C3,0
0PV-c.01,246_F3_C10_2,0
DF1W-a.01,Q769_D22,0
VRC34-pI2,CNE56,0
2G12,CAP292_2_00_12_4,0
3BC315,242_14,0
PCT64-24H,KNH1144,0
PCDN-16A,89_6,0
VRC-PG04b,CNE3,0
Z13e1,CNE12,0
2F5,GX75_20,0
PGDM1400,1HD4K_W4_062316PL3_B1_S27,0
S98,RHPA4259_7,0
VRC07-523LS.v14,620345_C1,0
PGZL1_gVmDmJ,89_6,0
b13,TH976_17,0
PGT136,94KE105,0
VRC44.01,6535_3,0
PGT142,231965_C1,0
ACS122,X1254_C3,0
DJ85-e.01,CH070_1,0
PGZL1_gVmDmJ,WEAU_D15_410,0
vFP49.02,CNE8,0
PGC14,UG024_2,0
J038,A03349M1_VRC4A,0
VRC03h,246_F3_C10_2,0
2G12,GX71_18,0
2413b,BJOX028000_10_3,0
CH103,3468_V1_C12,0
0PV-c.01,T255_34,0
F105,TZBD_02,0
V031-a.01,BJOX028000_10_3,0
LJF-0142,6101_1,0
VRC38.11,CNE58,0
ACS130,CAP45_G3,0
10-996,C1080_C3,0
vFP49.02,M02138,0
PGT151,THRO4156,0
GPZ6-a.01,TRO_11,0
A12V163-a.02,AC10_29,0
DJ85-d.01,R2184_C4,0
DH851.1,3016_V5_C45,0
PGT135,ZENV91_0505_12,0
VRC42.I3,KO426_T78_10,0
Z13e1,CAAN5342,0
ElsE2,WITO4160_33,0
PCDN-16A,94UG103,0
2F5,CNE53,0
DF1W-a.02,CNE31,0
VRC06b,CNE20,0
0PV-b.01,TRJO4551_58,0
10-1074,91C33_D0_S75_A6,0
M1214_N1.2,6535_3,0
PGDM1400,3468_V1_C12,0
M1214_N1.2,6540_V4_C1,0
VRC46.01,CNE58,0
PGZL1_gVmDmJ,1056_10_TA11_1826,0
A12V163-a.02,57128_VRC15,0
VRC44.02,6101_1,0
NC-Cow7,Q259_17,0
VRC06,NKU3006_EC1,0
VRC44.01,00836_2_5,0
HJ16,QH209_14M_A2,0
DH270 UCA,JRFL,0
RHA10.01,62357_14_D3_4589,0
PCDN-33A,WITO4160_33,0
V033-a.01,CNE4,0
CH12,BJOX028000_10_3,0
A12V163-a.01,0815_V3_C3,0
VRC38.08,6101_1,0
PGT143,ZM214_15,0
A16,B04,0
M1214_N2,DU422_1,0
CH103,0260_V5_C36,0
F105,ZM55_28A,0
AIIMS-P01,16055_2_3,0
PC39-50E,SC422_8,0
3BC315,R2184_C4,0
DH851.2,CE0393_C3,0
DF1W-a.02,BS208_B1,0
RHA10.01,6480_V4_C25,0
HGN194,6240_08_TA5_4622,0
PC39-50D,SC422_8,0
CH12,CNE10,0
VRC44.01,3365_V2_C20,0
2G12,0260_V5_C36,0
2408b,BAL_01,0
VRC26.31,WITO4160_33,0
2158,DU172_17,0
ACS122,C2101_C1,0
A12V163-a.02,R3265_C6,0
VRC06,16055_2_3,0
2219,B028_ENV03,0
2G12,CNE16,0
DH851.2,1006_11_C3_1601,0
PC39-50I,CNE52,0
2413b,0439_V5_C1,0
VRC46.01,ZM53_12,0
PC39-50L,6540_V4_C1,0
DH270.1,3718_3_11,0
PGT135,CNE58,0
V031-a.01,CNE19,0
VRC26.18,6535_3,0
2413a,0077_V1_C16,0
A12V163-a.02,247_23,0
447-52D,B028_ENV06,0
ACS202,CH038_12,0
2G12,704010083_B8,0
10-1074,693_7312_V7_D8_8_REBOUND,0
2413b,BB201_B42,0
A12V163-b.01,CAP210_E8,0
VRC26.31,SC422_8,0
PC39-55D,T255_34,0
vFP53.02,CNE4,0
RHA1.V2.01,3337_V2_C6,0
vFP53.02,X1254_C3,0
DF1W-a.02,UG021_16,0
179NC75,AC10_29,0
LJF-0024,CNE8,0
IOMAmin3,P1981_C5_3,0
2F5,CAP210_E8,0
VRC34.05,T250_4,0
VRC26.06,Q259_17,0
LJF-0034,WITO4160_33,0
GPZ6-a.01,6322_V4_C1,0
IOMA,CH070_1,0
A12V163-a.01,DU151_02,0
VRC26.07,CNE3,0
vFP1.01,DU422_1,0
NIH45-46,6631_V3_C10,0
VRC26.09,T251_18,0
10-1074,1536_V16_B1_3,0
vFP7.04,KO426_T78_10,0
V033-a.01,92BR025_9,0
PGDM1400,CNE12,0
DH851.1,3365_V2_C20,0
VRC26.10,0260_V5_C36,0
LJF-0085,R2184_C4,0
2G12,CH120_6,0
NIH45-46,CH070_1,0
vFP53.02,0439_V5_C1,0
CH103,CAP206_1_B5,0
447-52D,CNE58,0
447-52D,3873_V1_C24,0
VRC-CH31,6540_V4_C1,0
HERH-a.01,6540_V4_C1,0
VRC03,T252_7,0
3BC315,CNE58,0
PGT154,THRO4156,0
DH1317.8,SC422_8,0
2413b,6471_V1_C16,0
CAP228-3D,DU151_02,0
A12V163-b.01,M02138,0
0PV-b.01,QH209_14M_A2,0
VRC-PG04,X2088_C9,0
PC39-55C,92TH021,0
IOMA-HC-DDE,X2131_C1_B5,0
DH270.2,6540_V4_C1,0
PG9,93UG065,0
VRC06b,0439_V5_C1,0
NIH45-46,89_F1_2_25,0
V031-a.01,0815_V3_C3,0
M1214_N2.2,CNE52,0
VRC26.06,235_47,0
VRC06,CH070_1,0
15e,Q168_A2,0
0PV-b.01,RHPA4259_7,0
PGT142,3637_V5_C3,0
DH270.6,A03349M1_VRC4A,0
VRC-CH31,T278_50,0
vFP53.02,T278_50,0
M1214_N2.2,CE1086_B2,0
48d,R2184_C4,0
CH04,62357_14_D3_4589,0
m66,CH181_12,0
ACS117,X1193_C1,0
2F5,25925_2_22,0
179NC75,3988_25,0
DF1W-a.01,M02138,0
PGT135,R3265_C6,0
PCT64-35M,T278_50,0
ACS114,CAAN5342,0
VRC42.I3,CNE15,0
N49P9.3,6540_V4_C1,0
0PV-b.01,ZM249_1,0
CH12,TRJO4551_58,0
PC39-55D,620345_C1,0
Bess4,0815_V3_C3,0
A12V163-b.01,SC422_8,0
A12V163-a.01,3988_25,0
VRC01-0fH/0fL,Q168_A2,0
b13,6631_V3_C10,0
Bess4,CAAN5342,0
PG9,JRFL,0
IOMA-HC-DDE,P1981_C5_3,0
DH851.1,MS208_A1,0
VRC34-pI3HCpI2LC,CNE19,0
VRC42.I3,TRJO4551_58,0
VRC46.01,TH023_6,0
2G12,26191_2_48,0
PGT143,6535_3,0
2G12,CAP347_2_00_B1_1,0
VRC34.05,00836_2_5,0
b6,JRFL,0
447-52D,H029_12,0
DF1W-a.02,X1254_C3,0
DH270.1,3637_V5_C3,0
PGT151,CH181_12,0
PGT151,6322_V4_C1,0
3BNC117,VRC607_6_28_G4,0
VRC42.I3,6540_V4_C1,0
PGDM12,CE0393_C3,0
3BNC117,SHIV_CNE40_JB98_W29_1,0
VRC01 UCA,CNE8,0
40591-a.01,6041_V3_C23,0
vFP7.04,X2131_C1_B5,0
IOMAmin3,T255_34,0
HERH-a.01,C4118_9,0
447-52D,CNE8,0
b13,3415_V1_C1,0
M1214_N2.2,WITO4160_33,0
0PV-b.01,235_47,0
916B2,TH976_17,0
J038,3337_V2_C6,0
T646-a.01,CNE19,0
RHA10.01,CNE30,0
T646-a.01,Q769_D22,0
IOMAmin5,CNE52,0
2G12,BL035_W6M_A1,0
DF1W-a.01,BJOX010000_06_2,0
IOMAmin3,6535_3,0
2408b,6471_V1_C16,0
ACS122,X1193_C1,0
vFP1.01,92BR025_9,0
2408b,246_F3_C10_2,0
PGT153,TRJO4551_58,0
HJ16,ZENV92_1008_8,0
PGT135,T257_31,0
HGN194,700010040_C9_4520,0
PCIN71B,TRO_11,0
6561-a.01,RHPA4259_7,0
2G12,BCF03,0
HJ16,B005_ENV03,0
DH270 UCA,Q168_A2,0
vFP7.04,RHPA4259_7,0
CH103,6471_V1_C16,0
447-52D,WEAU_D15_410,0
VRC06,ZA012_29,0
179NC75,T255_34,0
PGT143,191821_E6_1,0
V031-a.01,703010200_1E5,0
2413a,0439_V5_C1,0
2G12,6631_V3_C10,0
917B11,SC422_8,0
VRC26.23,6535_3,0
ACS114,Q842_D12,0
PCDN-33A,HXB2,0
2408b,PVO_4,0
PGT135,247_23,0
VRC34-pI3',3988_25,0
2G12,19707346_E8_C6,0
4E10,410_F2_1_30,0
0PV-b.01,57128_VRC15,0
PGDM1400,20883229_C9_H6,0
VRC42.05,R2184_C4,0
DJ85-a.01,CNE12,0
VRC44.01,KER2018_11,0
ACS114,231965_C1,0
PGT124,Q842_D12,0
PCT64-35G,RHPA4259_7,0
2F5,BJ168_17,0
697-D,TRJO4551_58,0
IOMA-HC-DDE,CE1172_H1,0
PCT64-35D,703010200_1E5,0
b13,928_28,0
PC39-50K,1006_11_C3_1601,0
6561-a.01,CNE8,0
VRC26.20,CNE3,0
PCT64-35M,928_28,0
VRC26.23,BG505_W6M_C2,0
DH270min12,ZM249_1,0
PC39-50D,BG505_W6M_C2,0
PC39-45A,SC422_8,0
PCT64-35B,RHPA4259_7,0
PC39-50K,A07412M1_VRC12,0
VRC-PG20,3988_25,0
VRC42.05,247_23,0
ACS114,C4118_9,0
F105,ZM249_1,0
2G12,0933_V4_C4,0
10-1074,6292_V7_H7_4,0
HGN194,DU151_02,0
LJF-0034,T257_31,0
PCIN71N1a,KNH1144,0
NC-Cow4,246_F3_C10_2,0
40591-a.01,CAAN5342,0
PGT135,93TH305,0
GPZ6-a.01,Q769_D22,0
CH103,DU151_02,0
4E10,B035_ENV09,0
2408b,89_6,0
2G12,UG037_8,0
IOMAmin5,AC10_29,0
1F7,SC422_8,0
10-1074,9245_PRE_E5,0
CH103,T278_50,0
2411a,6535_3,0
PG9,B035_ENV09,0
2G12,703010228_1C4,0
VRC44.02,QH209_14M_A2,0
0PV-c.01,C4118_9,0
VRC42.03,Q23_17,0
VRC26.18,ZM214_15,0
VRC34.05,3873_V1_C24,0
VRC43.01,CAAN5342,0
447-52D,B006_ENV02,0
0PV-c.01,TH966_8,0
15e,001428_2_42,0
PC39-55D,0013095_2_11,0
2F5,SC19_15,0
NC-Cow4,MS208_A1,0
VRC43.01,CNE55,0
TRNM-e.01,CH038_12,0
IOMA,6952_V1_C20,0
3BNC117,1394_C9G1,0
vFP7.04,CNE30,0
PCT64-35G,BJOX028000_10_3,0
CH103,BJOX028000_10_3,0
0PV-b.01,ZM214_15,0
RHA1.V2.01,TH023_6,0
DJ85-a.01,X2131_C1_B5,0
vFP49.02,Q168_A2,0
Z13e1,UG021_16,0
LJF-0109,BG505_W6M_C2,0
PC39-28E,6240_08_TA5_4622,0
8ANC195,0077_V1_C16,0
PCT64-35M,BAL_01,0
VRC26.15,MB201_A1,0
2F5,BC16,0
VRC-PG20,620345_C1,0
179NC75,T251_18,0
PGT135,M02138,0
2G12,93TH057,0
PC39-28E,92TH021,0
A12V163-b.01,BS208_B1,0
b13,C2101_C1,0
PGT135,191955_A11,0
PCT64-24G,DH12,0
HERH-c.01,92RW020_2,0
2G12,16845_2_22,0
VRC23,AC10_29,0
PGT152,X2088_C9,0
PGT125,THRO4156,0
6561-a.01,BJOX010000_06_2,0
LJF-0109,Q168_A2,0
PGDM1400,21502011_F12_E2,0
IOMA-HC-DDE,X1254_C3,0
vFP7.04,ZM53_12,0
8ANC195,89_F1_2_25,0
VRC26.27,3415_V1_C1,0
PGT152,C4118_9,0
0PV-b.01,CH181_12,0
ElsE2,703010054_2A2,0
DJ85-e.01,620345_C1,0
PGT123,T257_31,0
m66,CNE12,0
VRC44.01,N90_08B16,0
PC39-28C,235_47,0
8ANC195,6244_13_B5_4567,0
DJ85-a.01,0260_V5_C36,0
48d,6631_V3_C10,0
DFPH-a.03,T250_4,0
10-1074,8074_V7_G10_1,0
8ANC195,CAP256_SU,0
ACS101,T255_34,0
VRC26.03,PVO_4,0
IOMA,T250_4,0
b13,TV1_29,0
PC39-45B,SS1196_1,0
PCDN-16A,SC422_8,0
RHA10.01,DU156_12,0
VRC26.06,191821_E6_1,0
447-52D,MB201_A1,0
VRC26.27,25711_2_4,0
vFP1.01,T257_31,0
10-1074,0439_V5_C1,0
HJ16,BAL_01,0
VRC46.01,QH209_14M_A2,0
2G12,BJYA105_5,0
DFPH-a.03,JRCSF,0
PCT64-35D,231965_C1,0
15e,CAP45_G3,0
VRC44.02,JRFL,0
15e,H079_2,0
PC39-50C,BG505_W6M_C2,0
gVRC-H1dC38/VRC01L,DU422_1,0
DH270min12,MB539_2B7,0
CH04,6240_08_TA5_4622,0
vFP7.04,JRFL,0
PC39-28A,QH0692_42,0
A12V163-b.01,235_47,0
RHA10.04,DU172_17,0
VRC38.01,3337_V2_C6,0
447-52D,T250_4,0
GPZ6-a.01,6095_V1_C10,0
VRC34.05,T257_31,0
PG16,92UG035,0
DH270 IA4,DJ263_8,0
10-1074,MB201_A1,0
N49P22,X2088_C9,0
m66,H086_8,0
830A,AC10_29,0
PGT143,62357_14_D3_4589,0
0PV-b.01,HT593_1,0
916B2,246_F3_C10_2,0
2413a,T250_4,0
RHA1.V2.01,928_28,0
V033-a.01,247_23,0
2F5,B016_ENV02,0
VRC34.06,Q168_A2,0
VRC38.01,247_23,0
48d,ZM55_28A,0
J038,CNE30,0
447-52D,CH120_6,0
PGT142,6535_3,0
15e,DU422_1,0
PGT123,BJOX010000_06_2,0
vFP49.02,UG037_8,0
M1214_N1.2,T257_31,0
4E10,B016_ENV02,0
VRC38.05,6540_V4_C1,0
2F5,CE2052_G10,0
VRC06,231965_C1,0
ACS101,CNE52,0
IOMAmin3,R3265_C6,0
VRC01,DU172_17,0
DH270min12,6471_V1_C16,0
VRC38.11,DJ263_8,0
41328-a.01,703010200_1E5,0
b6,AIIMS731_73106F,0
vFP5.01,CNE20,0
A12V163-a.01,X1193_C1,0
VRC34.05,001428_2_42,0
F105,CAP210_E8,0
VRC03,C1080_C3,0
10E8-2fH/0fL,KER2018_11,0
AIIMS-P01,C1080_C3,0
PC39-55C,T251_18,0
VRC26.03,6631_V3_C10,0
VRC24,UG037_8,0
VRC38.01,KNH1144,0
PGT135,0013095_2_11,0
M1214_N2.2,T250_4,0
DH517,PVO_4,0
3BC315,CNE19,0
DH270.6,TH976_17,0
VRC38.03,Q168_A2,0
PGT156,THRO4156,0
48d,BJOX010000_06_2,0
179NC75,CNE53,0
VRC43.01,BB539_2B13,0
RHA1.V2.01,UG024_2,0
0.5gamma,TRO_11,0
PGT126,CE1086_B2,0
PC39-50K,C4118_9,0
ElsE2,62357_14_D3_4589,0
DH270min12,C3347_C11,0
VRC26.06,HT593_1,0
vFP49.02,TRJO4551_58,0
IOMAmin5,928_28,0
Ab1289,CNE8,0
8ANC131,TZBD_02,0
PC39-55C,CNE8,0
VRC-PG04b,CNE58,0
PGDM1400,346_F4_D2_12,0
179NC75,6785_V5_C14,0
IOMA,A03349M1_VRC4A,0
V033-a.01,BR07,0
DH851.1,BJOX010000_06_2,0
VRC-PG04b,UG021_16,0
VRC26.09,QH0692_42,0
ElsE2,6041_V3_C23,0
vFP1.01,0921_V2_C14,0
ACS202,MB539_2B7,0
PGT136,APV_6,0
DH270 UCA,PVO_4,0
Bess1,1056_10_TA11_1826,0
PCT64-35N,92RW020_2,0
GPZ6-a.01,CNE55,0
2158,PVO_4,0
PGT123,TZA125_17,0
VRC26.27,00836_2_5,0
8ANC131,6471_V1_C16,0
PGT135,CNE17,0
VRC34-pI3HCpI2LC,CNE56,0
DH270 IA2,C1080_C3,0
PC39-50L,001428_2_42,0
3BNC117,693_1969_V11_C11_4_REBOUND,0
PC39-28A,WITO4160_33,0
PCT64-35M,703010054_2A2,0
DF1W-a.02,16936_2_21,0
179NC75,CNE8,0
PGT143,BJOX010000_06_2,0
3BC315,T255_34,0
2408b,92BR025_9,0
2413a,HT593_1,0
vFP7.04,ZM214_15,0
DH270.1,C4118_9,0
CH01,P1981_C5_3,0
DH270.6,246_F3_C10_2,0
447-52D,ZM55_28A,0
VRC26.20,QH0692_42,0
PC39-50K,X2088_C9,0
PC39-23A,CNE8,0
PCT64-35M,SS1196_1,0
PGT135,MB201_A1,0
A12V163-b.01,SS1196_1,0
VRC40.02,BS208_B1,0
DH851.2,3016_V5_C45,0
916B2,JRFL,0
PGDM1400,1HD4K_D0_061516_E3_S53,0
TRNM-e.01,16845_2_22,0
PGDM1400,1HB2_W4_103015_D11_S85,0
10E8,B006_ENV02,0
PGT131,92UG001,0
b13,16845_2_22,0
T646-a.01,CNE52,0
CH12,92BR025_9,0
VRC26.31,CM244_EC1,0
N49P7.2,CE1172_H1,0
DRVIA7,H086_8,0
CH01,JRFL,0
DFPH-a.03,R3265_C6,0
bNAb2101,246_F3_C10_2,0
DH1317.9,C4118_9,0
PCIN71H,CAP45_G3,0
CH04,WEAU_D15_410,0
VRC38.03,TRJO4551_58,0
DF1W-a.02,CNE56,0
A12V163-a.01,0260_V5_C36,0
NC-Cow6,CNE55,0
F105,CH070_1,0
PCT64-35E,89_6,0
DH1317.9,6041_V3_C23,0
2F5,00836_2_5,0
V031-a.01,CNE58,0
PCT64-35K,92RW020_2,0
6561-a.01,CH038_12,0
A12V163-a.02,Q769_D22,0
vFP53.02,TRJO4551_58,0
VRC06,BR07,0
2219,ZM53_12,0
VRC26.10,CAP45_G3,0
ACS101,ZM214_15,0
VRC26.18,PVO_4,0
vFP5.01,SC422_8,0
2158,CAAN5342,0
IOMAmin3,703010054_2A2,0
VRC38.01,93IN905,0
2413b,T257_31,0
PCT64-35B,DH12,0
447-52D,UG021_16,0
gVRC-H1dC38/VRC01L,CH070_1,0
VRC34.05,3016_V5_C45,0
HJ16,16845_2_22,0
vFP5.01,6471_V1_C16,0
HERH-b.01,CNE15,0
A12V163-a.02,Q259_17,0
PCIN77C,ZM249_1,0
10E8,VRC607_13_00_G9,0
vFP1.01,CAP210_E8,0
AIIMS-P01,UG024_2,0
PGT151,CM244_EC1,0
PGT125,UG024_2,0
8ANC195,0330_V4_C3,0
A12V163-a.02,BAL_01,0
PCT64-35C,SC422_8,0
IOMAmin5,9004SS_A3_4,0
ACS101,6952_V1_C20,0
DH270min12,T250_4,0
HJ16,231965_C1,0
VRC26.06,BR07,0
2413b,231965_C1,0
IOMA-HC-DDE,6811_V7_C18,0
PC39-23A,ZM53_12,0
DH270.1,BB539_2B13,0
5695-b.01,0013095_2_11,0
vFP49.02,UG024_2,0
PGZL1_gVmDmJ,6240_08_TA5_4622,0
5695-b.01,3016_V5_C45,0
PC39-28E,Q769_D22,0
